113.21654915996896,82.14418789383873,123216.28184075809
115.0662960926781,77.18960089720008,115784.40134580011
107.01959523377872,72.46781221702483,108701.71832553724
102.69306593896584,67.68001943883041,101520.02915824563
101.22072666570135,63.21121141417685,94816.81712126528
94.24730577236126,59.75483610423791,89632.25415635687
89.95515104954647,56.55071001569191,84826.06502353787
85.21325438402665,52.86231844811514,79293.47767217271
83.01198237340046,49.831608121444916,74747.41218216738
80.43708175228245,47.16619257079986,70749.28885619978
76.66081467880494,44.74873417995855,67123.10126993782
73.66372576310695,42.221551978915514,63332.32796837327
72.2450175367745,40.05082352217903,60076.23528326855
68.89238604447519,38.15335858547058,57230.03787820587
66.11960736286906,36.58524697122109,54877.87045683164
64.05045565400866,34.992255603458524,52488.383405187786
62.435866846896324,33.61929880770547,50428.9482115582
60.255904495578946,32.28318046795948,48424.770701939226
58.401308771305715,31.03339400846784,46550.09101270176
56.51884867664763,29.76497716861126,44647.46575291689
52.708194244111674,28.569293988792484,42853.940983188724
47.96861852522253,27.58528525877891,41377.927888168364
44.36014452237023,26.596727018766863,39895.09052815029
40.98383949330317,25.547715710058803,38321.573565088205
37.29065184549447,24.59271762636296,36889.076439544435
35.04958032533533,23.789547117697786,35684.32067654668
33.02690939551026,22.928890161331424,34393.335241997134
31.301184894283484,22.140660666712932,33210.9910000694
28.96059663373385,21.407384188267255,32111.07628240088
26.696781376352487,20.660666690518855,30991.00003577828
25.63427431541549,19.960063264135655,29940.094896203485
24.14075472975861,19.319328759059925,28978.99313858989
22.088085052062667,18.735993437660493,28103.990156490738
21.487664010051258,18.179228940046762,27268.843410070145
20.566528394921093,17.68666951398866,26530.00427098299
19.355745273291564,17.10135010114462,25652.02515171693
18.05139956355095,16.578961833300216,24868.442749950325
17.40670387696897,16.0898802563375,24134.820384506253
16.5795204065297,15.600947985013624,23401.421977520436
16.076641684850163,15.161482755708741,22742.22413356311
14.779485807047648,14.723225360064438,22084.838040096656
14.143946986800078,14.303317434657334,21454.976151986
13.518153146275424,13.902304370527856,20853.456555791785
12.82488031849088,13.555463642952374,20333.19546442856
12.216930192857882,13.200037130288921,19800.05569543338
11.769293483153678,12.8514379861178,19277.1569791767
10.781703762902172,12.51005711060305,18765.085665904575
10.37943526967072,12.221670561537685,18332.505842306527
9.707710645871096,11.934312787813198,17901.469181719796
9.435443318307666,11.618821998486746,17428.23299773012
8.826682612928202,11.323406383898849,16985.109575848273
8.627873440804692,11.058017944788972,16587.02691718346
8.1224939266947,10.799294400404879,16198.941600607317
